user_license_id,account_id,customer_id,user_email,user_role,activated_date,last_login_date,status
UL000659,ACC018,CUST018,user659@example.com,Power User,2023-09-15,2024-10-01,active
UL000660,ACC018,CUST018,user660@example.com,Admin,2023-12-25,2024-09-18,active
UL000661,ACC018,CUST018,user661@example.com,Viewer,2023-11-26,2024-08-15,active
UL000662,ACC018,CUST018,user662@example.com,Viewer,2024-08-10,,inactive
UL000663,ACC018,CUST018,user663@example.com,Viewer,2024-03-17,2024-09-23,active
UL000664,ACC018,CUST018,user664@example.com,Viewer,2024-06-11,2024-10-08,active
UL000665,ACC018,CUST018,user665@example.com,Viewer,2024-02-27,2024-10-03,active
UL000666,ACC018,CUST018,user666@example.com,Viewer,2024-02-09,2024-10-17,active
UL000667,ACC018,CUST018,user667@example.com,Viewer,2024-03-18,2024-10-11,active
UL000668,ACC018,CUST018,user668@example.com,Viewer,2024-05-28,2024-10-11,active
UL000669,ACC018,CUST018,user669@example.com,Viewer,2023-12-14,2024-10-16,active
UL000670,ACC018,CUST018,user670@example.com,Power User,2023-12-10,,inactive
UL000671,ACC018,CUST018,user671@example.com,Admin,2024-02-15,2024-03-06,active
UL000672,ACC018,CUST018,user672@example.com,Viewer,2024-09-07,2024-09-26,active
UL000673,ACC018,CUST018,user673@example.com,Admin,2023-12-11,2024-09-21,active
UL000674,ACC018,CUST018,user674@example.com,Viewer,2024-01-23,2024-09-20,active
UL000675,ACC018,CUST018,user675@example.com,Power User,2023-11-04,2024-09-19,active
UL000676,ACC018,CUST018,user676@example.com,Viewer,2024-05-03,2024-10-06,active
UL000677,ACC018,CUST018,user677@example.com,Viewer,2024-03-31,2024-09-20,active
UL000678,ACC018,CUST018,user678@example.com,Viewer,2024-08-12,2024-09-07,active
UL000679,ACC018,CUST018,user679@example.com,Power User,2024-06-11,,inactive
UL000680,ACC018,CUST018,user680@example.com,Viewer,2024-05-09,2024-09-27,active
UL000681,ACC018,CUST018,user681@example.com,Viewer,2024-09-08,2024-09-24,active
UL000682,ACC018,CUST018,user682@example.com,Admin,2023-11-10,2024-10-11,active
UL000683,ACC018,CUST018,user683@example.com,Admin,2024-02-12,2024-10-10,active
UL000684,ACC018,CUST018,user684@example.com,Viewer,2024-01-26,2024-09-09,active
UL000685,ACC018,CUST018,user685@example.com,Viewer,2024-07-07,2024-07-19,active
UL000686,ACC018,CUST018,user686@example.com,Power User,2023-10-30,2024-09-20,active
UL000687,ACC018,CUST018,user687@example.com,Power User,2024-05-26,2024-09-24,active
UL000688,ACC018,CUST018,user688@example.com,Power User,2024-06-06,2024-10-12,active
UL000689,ACC018,CUST018,user689@example.com,Viewer,2024-08-12,2024-10-02,active
UL000690,ACC018,CUST018,user690@example.com,Power User,2024-08-30,2024-10-12,active
UL000691,ACC018,CUST018,user691@example.com,Viewer,2024-09-12,2024-10-07,active
UL000692,ACC018,CUST018,user692@example.com,Viewer,2023-10-06,2024-09-20,active
UL000693,ACC018,CUST018,user693@example.com,Viewer,2023-11-05,2024-09-30,active
UL000694,ACC018,CUST018,user694@example.com,Viewer,2023-09-23,2024-09-21,active
UL000695,ACC018,CUST018,user695@example.com,Viewer,2023-11-27,2024-10-01,active
UL000696,ACC018,CUST018,user696@example.com,Viewer,2024-09-13,2024-09-16,active
UL000697,ACC018,CUST018,user697@example.com,Power User,2024-03-20,2024-05-07,active
UL000698,ACC018,CUST018,user698@example.com,Viewer,2024-07-03,2024-10-13,active
UL000699,ACC018,CUST018,user699@example.com,Viewer,2023-10-12,2024-09-23,active
UL000700,ACC018,CUST018,user700@example.com,Viewer,2023-12-07,2024-10-12,active
UL000701,ACC018,CUST018,user701@example.com,Power User,2024-03-24,2024-04-02,active
UL000702,ACC018,CUST018,user702@example.com,Power User,2024-06-27,2024-09-19,active
UL000703,ACC018,CUST018,user703@example.com,Viewer,2023-12-31,2024-09-22,active
UL000704,ACC018,CUST018,user704@example.com,Power User,2023-10-06,2024-09-21,active
UL000705,ACC018,CUST018,user705@example.com,Power User,2024-04-12,2024-09-27,active
UL000706,ACC018,CUST018,user706@example.com,Viewer,2024-03-08,2024-05-09,active
UL000707,ACC018,CUST018,user707@example.com,Power User,2024-03-01,2024-09-28,active
UL000708,ACC018,CUST018,user708@example.com,Viewer,2024-06-23,2024-10-15,active
UL000709,ACC018,CUST018,user709@example.com,Viewer,2024-04-29,,inactive
UL000710,ACC018,CUST018,user710@example.com,Power User,2024-06-21,2024-06-24,active
UL000711,ACC018,CUST018,user711@example.com,Viewer,2024-07-19,2024-09-19,active
UL000712,ACC018,CUST018,user712@example.com,Viewer,2024-02-13,2024-06-15,active
UL000713,ACC018,CUST018,user713@example.com,Power User,2024-03-31,2024-06-11,active
UL000714,ACC018,CUST018,user714@example.com,Viewer,2024-07-27,2024-10-03,active
UL000715,ACC018,CUST018,user715@example.com,Power User,2024-03-03,2024-10-09,active
UL000716,ACC018,CUST018,user716@example.com,Viewer,2023-12-10,2024-09-17,active
UL000717,ACC018,CUST018,user717@example.com,Power User,2024-04-28,2024-09-09,active
UL000718,ACC018,CUST018,user718@example.com,Power User,2023-09-17,2023-10-30,active
UL000719,ACC018,CUST018,user719@example.com,Admin,2024-09-10,2024-09-14,active
UL000720,ACC018,CUST018,user720@example.com,Viewer,2024-03-08,2024-10-03,active
UL000721,ACC018,CUST018,user721@example.com,Viewer,2023-10-15,,inactive
UL000722,ACC018,CUST018,user722@example.com,Admin,2024-05-19,2024-10-14,active
UL000723,ACC018,CUST018,user723@example.com,Power User,2024-01-02,2024-09-19,active
UL000724,ACC018,CUST018,user724@example.com,Viewer,2024-07-21,2024-09-30,active
UL000725,ACC018,CUST018,user725@example.com,Power User,2024-07-09,2024-09-24,active
UL000726,ACC018,CUST018,user726@example.com,Power User,2024-07-24,2024-09-30,active
UL000727,ACC018,CUST018,user727@example.com,Power User,2023-09-13,2024-10-13,active
UL000728,ACC018,CUST018,user728@example.com,Viewer,2024-04-18,2024-09-19,active
UL000729,ACC018,CUST018,user729@example.com,Viewer,2024-08-31,2024-09-07,active
UL000730,ACC018,CUST018,user730@example.com,Viewer,2024-08-29,2024-09-19,active
UL000731,ACC018,CUST018,user731@example.com,Viewer,2024-07-14,2024-09-19,active
UL000732,ACC018,CUST018,user732@example.com,Power User,2024-06-13,2024-10-16,active
UL000733,ACC018,CUST018,user733@example.com,Power User,2023-12-17,2024-10-07,active
UL000734,ACC018,CUST018,user734@example.com,Power User,2024-02-20,2024-09-18,active
UL000735,ACC018,CUST018,user735@example.com,Viewer,2024-05-17,2024-09-17,active
UL000736,ACC018,CUST018,user736@example.com,Viewer,2024-07-23,2024-09-30,active
UL000737,ACC018,CUST018,user737@example.com,Power User,2024-05-21,2024-06-25,active
UL000738,ACC018,CUST018,user738@example.com,Viewer,2023-09-19,2024-09-25,active
UL000739,ACC018,CUST018,user739@example.com,Power User,2024-07-13,,inactive
UL000740,ACC018,CUST018,user740@example.com,Power User,2023-09-21,2024-10-09,active
UL000741,ACC018,CUST018,user741@example.com,Viewer,2023-09-27,2023-12-17,active
UL000742,ACC018,CUST018,user742@example.com,Viewer,2024-02-25,2024-05-13,active
UL000743,ACC018,CUST018,user743@example.com,Viewer,2024-06-11,2024-10-06,active
UL000744,ACC018,CUST018,user744@example.com,Viewer,2024-04-11,2024-09-19,active
UL000745,ACC018,CUST018,user745@example.com,Power User,2024-07-20,2024-10-06,active
UL000746,ACC018,CUST018,user746@example.com,Viewer,2024-04-06,2024-05-25,active
UL000747,ACC018,CUST018,user747@example.com,Viewer,2024-03-30,2024-09-23,active
UL000748,ACC018,CUST018,user748@example.com,Power User,2023-10-22,2024-10-04,active
UL000749,ACC018,CUST018,user749@example.com,Power User,2023-11-29,2024-03-18,active
UL000750,ACC018,CUST018,user750@example.com,Viewer,2024-06-06,2024-09-29,active
UL000751,ACC018,CUST018,user751@example.com,Viewer,2024-03-26,2024-10-07,active
UL000752,ACC018,CUST018,user752@example.com,Viewer,2023-11-11,2024-09-30,active
UL000753,ACC018,CUST018,user753@example.com,Power User,2024-06-25,,inactive
UL000754,ACC018,CUST018,user754@example.com,Viewer,2024-06-25,2024-10-06,active
UL000755,ACC018,CUST018,user755@example.com,Viewer,2024-03-07,2024-10-08,active
UL000756,ACC018,CUST018,user756@example.com,Viewer,2024-06-10,2024-08-09,active
UL000757,ACC018,CUST018,user757@example.com,Viewer,2024-09-06,2024-10-14,active
UL000758,ACC018,CUST018,user758@example.com,Viewer,2024-03-20,2024-07-17,active
UL000759,ACC018,CUST018,user759@example.com,Power User,2024-04-29,2024-10-04,active
UL000760,ACC018,CUST018,user760@example.com,Viewer,2023-11-12,2024-10-15,active
UL000761,ACC018,CUST018,user761@example.com,Viewer,2023-11-02,2024-09-27,active
UL000762,ACC018,CUST018,user762@example.com,Power User,2024-01-08,2024-09-25,active
UL000763,ACC018,CUST018,user763@example.com,Admin,2023-11-07,2024-04-18,active
UL000764,ACC018,CUST018,user764@example.com,Viewer,2023-09-22,2024-02-16,active
UL000765,ACC018,CUST018,user765@example.com,Power User,2024-02-23,2024-10-17,active
UL000766,ACC018,CUST018,user766@example.com,Power User,2024-04-06,2024-09-20,active
UL000767,ACC018,CUST018,user767@example.com,Viewer,2024-01-30,2024-10-15,active
UL000768,ACC018,CUST018,user768@example.com,Viewer,2024-05-08,2024-09-21,active
UL000769,ACC018,CUST018,user769@example.com,Viewer,2024-07-13,2024-09-03,active
UL000770,ACC018,CUST018,user770@example.com,Viewer,2023-09-14,2024-10-05,active
UL000771,ACC018,CUST018,user771@example.com,Viewer,2024-02-01,,inactive
UL000772,ACC018,CUST018,user772@example.com,Viewer,2024-09-11,2024-10-11,active
UL000773,ACC018,CUST018,user773@example.com,Power User,2023-12-02,2024-10-07,active
UL000774,ACC018,CUST018,user774@example.com,Power User,2024-08-09,,inactive
UL000775,ACC018,CUST018,user775@example.com,Power User,2024-02-05,2024-02-10,active
UL000776,ACC018,CUST018,user776@example.com,Viewer,2024-01-15,2024-05-12,active
UL000777,ACC018,CUST018,user777@example.com,Power User,2023-12-13,2024-10-02,active
UL000778,ACC018,CUST018,user778@example.com,Viewer,2024-03-02,2024-10-05,active
UL000779,ACC018,CUST018,user779@example.com,Viewer,2023-10-11,2024-09-25,active
UL000780,ACC018,CUST018,user780@example.com,Viewer,2023-10-26,2024-09-22,active
UL000781,ACC018,CUST018,user781@example.com,Admin,2024-02-15,2024-10-10,active
UL000782,ACC018,CUST018,user782@example.com,Viewer,2024-01-06,2024-09-21,active
UL000783,ACC018,CUST018,user783@example.com,Viewer,2024-03-12,2024-10-07,active
UL000784,ACC018,CUST018,user784@example.com,Viewer,2023-09-20,2024-09-17,active
UL000785,ACC018,CUST018,user785@example.com,Viewer,2024-08-16,2024-09-26,active
UL000786,ACC018,CUST018,user786@example.com,Power User,2023-12-21,,inactive
UL000787,ACC018,CUST018,user787@example.com,Viewer,2024-04-04,2024-09-26,active
UL000788,ACC018,CUST018,user788@example.com,Power User,2023-12-28,2024-01-08,active
UL000789,ACC018,CUST018,user789@example.com,Viewer,2024-01-09,2024-10-02,active
UL000790,ACC018,CUST018,user790@example.com,Power User,2024-08-27,2024-10-10,active
UL000791,ACC018,CUST018,user791@example.com,Power User,2024-08-06,2024-10-05,active
UL000792,ACC018,CUST018,user792@example.com,Admin,2024-06-12,2024-09-18,active
UL000793,ACC018,CUST018,user793@example.com,Admin,2024-01-11,2024-09-27,active
UL000794,ACC018,CUST018,user794@example.com,Viewer,2023-12-03,,inactive
UL000795,ACC018,CUST018,user795@example.com,Viewer,2024-01-11,2024-10-11,active
UL000796,ACC018,CUST018,user796@example.com,Admin,2023-12-22,2024-10-01,active
UL000797,ACC018,CUST018,user797@example.com,Viewer,2024-05-14,2024-09-20,active
UL000798,ACC018,CUST018,user798@example.com,Admin,2024-01-14,2024-10-09,active
UL000799,ACC018,CUST018,user799@example.com,Power User,2024-08-15,2024-10-04,active
UL000800,ACC018,CUST018,user800@example.com,Power User,2024-05-21,2024-09-26,active
UL000801,ACC018,CUST018,user801@example.com,Power User,2024-03-20,2024-06-13,active
UL000802,ACC018,CUST018,user802@example.com,Power User,2023-11-27,2024-10-13,active
UL000803,ACC018,CUST018,user803@example.com,Viewer,2024-05-05,2024-10-09,active
UL000804,ACC018,CUST018,user804@example.com,Viewer,2024-02-29,2024-09-17,active
UL000805,ACC018,CUST018,user805@example.com,Power User,2024-06-23,2024-10-07,active
UL000806,ACC018,CUST018,user806@example.com,Viewer,2023-11-02,2024-10-08,active
UL000807,ACC018,CUST018,user807@example.com,Viewer,2024-05-07,2024-07-22,active
UL000808,ACC018,CUST018,user808@example.com,Viewer,2024-08-19,2024-09-27,active
UL000809,ACC018,CUST018,user809@example.com,Viewer,2024-04-14,2024-10-06,active
UL000810,ACC018,CUST018,user810@example.com,Power User,2024-01-09,2024-10-11,active
UL000811,ACC018,CUST018,user811@example.com,Viewer,2024-03-06,2024-08-01,active
UL000812,ACC018,CUST018,user812@example.com,Viewer,2024-06-03,2024-09-25,active
UL000813,ACC018,CUST018,user813@example.com,Power User,2023-12-22,2024-07-16,active
UL000814,ACC018,CUST018,user814@example.com,Power User,2024-04-20,2024-10-14,active
UL000815,ACC018,CUST018,user815@example.com,Viewer,2023-12-08,2024-09-30,active
UL000816,ACC018,CUST018,user816@example.com,Power User,2024-04-19,2024-10-02,active
UL000817,ACC018,CUST018,user817@example.com,Viewer,2024-01-13,2024-09-22,active
UL000818,ACC018,CUST018,user818@example.com,Viewer,2024-09-03,2024-10-13,active
UL000819,ACC018,CUST018,user819@example.com,Viewer,2023-12-17,2024-03-24,active
UL000820,ACC018,CUST018,user820@example.com,Power User,2024-07-12,2024-10-06,active
UL000821,ACC018,CUST018,user821@example.com,Power User,2024-05-22,2024-06-25,active
UL000822,ACC018,CUST018,user822@example.com,Viewer,2024-01-16,2024-10-14,active
UL000823,ACC018,CUST018,user823@example.com,Viewer,2023-10-27,2024-09-24,active
UL000824,ACC018,CUST018,user824@example.com,Power User,2024-01-20,2024-10-02,active
UL000825,ACC018,CUST018,user825@example.com,Viewer,2023-09-17,2024-10-12,active
UL000826,ACC018,CUST018,user826@example.com,Viewer,2024-05-26,2024-10-14,active
UL000827,ACC018,CUST018,user827@example.com,Power User,2024-04-11,2024-10-12,active
UL000828,ACC018,CUST018,user828@example.com,Power User,2023-09-16,2024-10-08,active
UL000829,ACC019,CUST019,user829@example.com,Viewer,2024-03-16,,inactive
UL000830,ACC019,CUST019,user830@example.com,Power User,2024-05-19,2024-10-03,active
UL000831,ACC019,CUST019,user831@example.com,Power User,2023-12-25,,inactive
UL000832,ACC019,CUST019,user832@example.com,Power User,2024-05-09,2024-06-01,active
UL000833,ACC019,CUST019,user833@example.com,Viewer,2024-02-10,2024-09-29,active
UL000834,ACC019,CUST019,user834@example.com,Viewer,2024-07-08,2024-09-08,active
UL000835,ACC019,CUST019,user835@example.com,Admin,2024-08-22,,inactive
UL000836,ACC019,CUST019,user836@example.com,Viewer,2024-02-17,2024-03-25,active
UL000837,ACC019,CUST019,user837@example.com,Viewer,2023-12-22,2024-09-23,active
UL000838,ACC019,CUST019,user838@example.com,Viewer,2024-01-18,2024-10-08,active
UL000839,ACC019,CUST019,user839@example.com,Power User,2023-11-16,2024-10-01,active
UL000840,ACC019,CUST019,user840@example.com,Viewer,2024-03-08,2024-10-03,active
UL000841,ACC019,CUST019,user841@example.com,Viewer,2024-03-13,2024-08-05,active
UL000842,ACC019,CUST019,user842@example.com,Admin,2023-10-27,2024-10-09,active
UL000843,ACC019,CUST019,user843@example.com,Viewer,2023-09-18,2024-02-13,active
UL000844,ACC019,CUST019,user844@example.com,Viewer,2024-08-05,2024-10-12,active
UL000845,ACC019,CUST019,user845@example.com,Power User,2024-01-16,2024-10-16,active
UL000846,ACC019,CUST019,user846@example.com,Viewer,2023-11-07,2024-10-01,active
UL000847,ACC019,CUST019,user847@example.com,Viewer,2024-02-03,2024-03-18,active
UL000848,ACC019,CUST019,user848@example.com,Admin,2024-07-23,2024-09-12,active
UL000849,ACC019,CUST019,user849@example.com,Power User,2023-12-09,2024-09-27,active
UL000850,ACC019,CUST019,user850@example.com,Viewer,2024-07-28,2024-10-17,active
UL000851,ACC019,CUST019,user851@example.com,Admin,2024-08-23,2024-10-11,active
UL000852,ACC019,CUST019,user852@example.com,Viewer,2024-02-01,2024-10-10,active
UL000853,ACC019,CUST019,user853@example.com,Viewer,2024-04-19,2024-10-15,active
UL000854,ACC019,CUST019,user854@example.com,Viewer,2024-03-12,2024-04-15,active
UL000855,ACC019,CUST019,user855@example.com,Viewer,2023-10-29,2024-05-20,active
UL000856,ACC019,CUST019,user856@example.com,Admin,2024-03-20,2024-10-16,active
UL000857,ACC019,CUST019,user857@example.com,Viewer,2023-11-05,2024-10-15,active
UL000858,ACC019,CUST019,user858@example.com,Admin,2024-08-03,,inactive
UL000859,ACC019,CUST019,user859@example.com,Viewer,2023-12-14,2024-09-22,active
UL000860,ACC019,CUST019,user860@example.com,Viewer,2023-09-21,2024-10-08,active
UL000861,ACC019,CUST019,user861@example.com,Viewer,2024-05-08,2024-09-22,active
UL000862,ACC019,CUST019,user862@example.com,Power User,2023-12-20,2024-10-06,active
UL000863,ACC019,CUST019,user863@example.com,Viewer,2023-11-17,2024-10-03,active
UL000864,ACC019,CUST019,user864@example.com,Admin,2023-10-06,2024-10-12,active
UL000865,ACC019,CUST019,user865@example.com,Viewer,2024-06-06,2024-10-15,active
UL000866,ACC019,CUST019,user866@example.com,Power User,2024-02-03,2024-04-29,active
UL000867,ACC019,CUST019,user867@example.com,Viewer,2023-11-29,2023-12-27,active
UL000868,ACC019,CUST019,user868@example.com,Power User,2024-02-17,2024-04-25,active
UL000869,ACC019,CUST019,user869@example.com,Viewer,2024-08-03,2024-09-30,active
UL000870,ACC019,CUST019,user870@example.com,Viewer,2024-04-30,2024-08-06,active
UL000871,ACC019,CUST019,user871@example.com,Viewer,2023-11-24,2024-10-05,active
UL000872,ACC019,CUST019,user872@example.com,Viewer,2024-06-20,,inactive
UL000873,ACC019,CUST019,user873@example.com,Viewer,2024-09-09,2024-09-21,active
UL000874,ACC019,CUST019,user874@example.com,Viewer,2023-12-08,2024-09-20,active
UL000875,ACC019,CUST019,user875@example.com,Viewer,2024-01-02,2024-09-27,active
UL000876,ACC019,CUST019,user876@example.com,Viewer,2024-06-11,2024-10-06,active
UL000877,ACC019,CUST019,user877@example.com,Viewer,2023-12-05,2024-10-10,active
UL000878,ACC019,CUST019,user878@example.com,Viewer,2023-12-03,2024-02-05,active
UL000879,ACC019,CUST019,user879@example.com,Power User,2024-04-28,2024-10-16,active
UL000880,ACC019,CUST019,user880@example.com,Admin,2023-11-03,2024-09-24,active
UL000881,ACC019,CUST019,user881@example.com,Viewer,2024-04-15,2024-07-17,active
UL000882,ACC019,CUST019,user882@example.com,Admin,2024-06-06,2024-10-15,active
UL000883,ACC019,CUST019,user883@example.com,Power User,2023-11-08,2024-10-07,active
UL000884,ACC019,CUST019,user884@example.com,Power User,2023-11-11,2024-09-26,active
UL000885,ACC019,CUST019,user885@example.com,Power User,2023-12-28,2024-10-08,active
UL000886,ACC019,CUST019,user886@example.com,Viewer,2024-01-16,2024-10-06,active
UL000887,ACC019,CUST019,user887@example.com,Power User,2024-01-18,2024-08-19,active
UL000888,ACC019,CUST019,user888@example.com,Power User,2023-12-13,2024-10-05,active
UL000889,ACC019,CUST019,user889@example.com,Power User,2023-11-13,2024-09-26,active
UL000890,ACC019,CUST019,user890@example.com,Viewer,2024-06-06,2024-10-01,active
UL000891,ACC019,CUST019,user891@example.com,Power User,2023-10-03,2024-09-27,active
UL000892,ACC019,CUST019,user892@example.com,Viewer,2024-08-30,2024-10-11,active
UL000893,ACC019,CUST019,user893@example.com,Admin,2024-06-03,2024-10-11,active
UL000894,ACC019,CUST019,user894@example.com,Viewer,2023-12-16,2024-10-07,active
UL000895,ACC019,CUST019,user895@example.com,Viewer,2024-03-02,2024-05-22,active
UL000896,ACC019,CUST019,user896@example.com,Power User,2024-09-03,2024-10-13,active
UL000897,ACC019,CUST019,user897@example.com,Power User,2024-08-16,2024-10-02,active
UL000898,ACC019,CUST019,user898@example.com,Power User,2023-09-26,2024-09-25,active
UL000899,ACC019,CUST019,user899@example.com,Power User,2023-11-30,2024-07-13,active
UL000900,ACC019,CUST019,user900@example.com,Viewer,2024-05-10,2024-07-27,active
UL000901,ACC019,CUST019,user901@example.com,Viewer,2023-10-02,2024-02-21,active
UL000902,ACC019,CUST019,user902@example.com,Viewer,2023-11-09,2024-10-04,active
UL000903,ACC019,CUST019,user903@example.com,Viewer,2024-08-18,2024-09-20,active
UL000904,ACC019,CUST019,user904@example.com,Power User,2024-09-04,2024-09-22,active
UL000905,ACC019,CUST019,user905@example.com,Admin,2024-07-10,2024-10-06,active
UL000906,ACC019,CUST019,user906@example.com,Viewer,2023-12-28,2024-09-18,active
UL000907,ACC019,CUST019,user907@example.com,Power User,2024-04-03,2024-10-16,active
UL000908,ACC019,CUST019,user908@example.com,Viewer,2023-12-09,2024-09-23,active
UL000909,ACC019,CUST019,user909@example.com,Viewer,2024-09-07,2024-10-11,active
UL000910,ACC019,CUST019,user910@example.com,Viewer,2024-02-10,2024-06-19,active
UL000911,ACC019,CUST019,user911@example.com,Viewer,2024-04-11,2024-09-21,active
UL000912,ACC019,CUST019,user912@example.com,Viewer,2024-03-30,2024-09-26,active
UL000913,ACC019,CUST019,user913@example.com,Viewer,2023-09-29,2024-10-11,active
UL000914,ACC019,CUST019,user914@example.com,Viewer,2024-02-05,2024-09-19,active
UL000915,ACC019,CUST019,user915@example.com,Viewer,2024-07-12,2024-09-19,active
UL000916,ACC019,CUST019,user916@example.com,Admin,2024-04-29,2024-09-26,active
UL000917,ACC019,CUST019,user917@example.com,Power User,2024-09-17,2024-09-21,active
UL000918,ACC019,CUST019,user918@example.com,Power User,2024-05-03,2024-06-15,active
UL000919,ACC019,CUST019,user919@example.com,Power User,2023-12-07,2024-09-17,active
UL000920,ACC019,CUST019,user920@example.com,Viewer,2023-12-19,2024-09-26,active
UL000921,ACC019,CUST019,user921@example.com,Power User,2024-06-15,2024-10-03,active
UL000922,ACC019,CUST019,user922@example.com,Viewer,2024-01-08,2024-10-06,active
UL000923,ACC019,CUST019,user923@example.com,Viewer,2024-04-23,2024-10-07,active
UL000924,ACC019,CUST019,user924@example.com,Viewer,2024-03-16,2024-09-28,active
UL000925,ACC019,CUST019,user925@example.com,Viewer,2024-04-17,2024-10-02,active
UL000926,ACC019,CUST019,user926@example.com,Admin,2024-07-09,2024-08-28,active
UL000927,ACC019,CUST019,user927@example.com,Power User,2023-09-16,2024-09-28,active
UL000928,ACC019,CUST019,user928@example.com,Viewer,2024-09-03,2024-09-07,active
UL000929,ACC019,CUST019,user929@example.com,Power User,2024-02-05,2024-09-28,active
UL000930,ACC019,CUST019,user930@example.com,Viewer,2023-11-29,2024-10-15,active
UL000931,ACC019,CUST019,user931@example.com,Viewer,2024-05-16,2024-06-08,active
UL000932,ACC019,CUST019,user932@example.com,Power User,2024-04-02,2024-10-12,active
UL000933,ACC019,CUST019,user933@example.com,Viewer,2023-12-02,2024-10-14,active
UL000934,ACC019,CUST019,user934@example.com,Viewer,2024-01-22,2024-09-22,active
UL000935,ACC019,CUST019,user935@example.com,Power User,2023-10-13,2024-09-19,active
UL000936,ACC019,CUST019,user936@example.com,Power User,2023-12-14,2024-10-11,active
UL000937,ACC019,CUST019,user937@example.com,Power User,2024-08-11,2024-10-11,active
UL000938,ACC019,CUST019,user938@example.com,Viewer,2024-05-11,,inactive
UL000939,ACC019,CUST019,user939@example.com,Viewer,2024-09-17,2024-10-14,active
UL000940,ACC019,CUST019,user940@example.com,Viewer,2023-12-17,2024-09-21,active
UL000941,ACC019,CUST019,user941@example.com,Viewer,2024-06-06,2024-10-02,active
UL000942,ACC019,CUST019,user942@example.com,Viewer,2024-05-02,2024-10-17,active
UL000943,ACC019,CUST019,user943@example.com,Viewer,2023-10-31,2024-07-05,active
UL000944,ACC019,CUST019,user944@example.com,Viewer,2023-12-25,2024-10-07,active
UL000945,ACC019,CUST019,user945@example.com,Viewer,2023-10-31,2024-09-17,active
UL000946,ACC019,CUST019,user946@example.com,Admin,2023-11-11,2023-12-01,active
UL000947,ACC019,CUST019,user947@example.com,Viewer,2024-03-16,2024-10-14,active
UL000948,ACC019,CUST019,user948@example.com,Power User,2023-12-05,2024-09-28,active
UL000949,ACC019,CUST019,user949@example.com,Viewer,2024-08-09,2024-09-23,active
UL000950,ACC019,CUST019,user950@example.com,Power User,2024-01-12,2024-09-29,active
UL000951,ACC019,CUST019,user951@example.com,Viewer,2024-05-10,2024-10-13,active
UL000952,ACC019,CUST019,user952@example.com,Viewer,2023-11-17,2024-10-17,active
UL000953,ACC019,CUST019,user953@example.com,Power User,2024-08-30,2024-09-24,active
UL000954,ACC019,CUST019,user954@example.com,Viewer,2024-03-25,2024-10-16,active
UL000955,ACC019,CUST019,user955@example.com,Viewer,2023-11-07,2024-09-22,active
UL000956,ACC019,CUST019,user956@example.com,Admin,2023-12-30,2024-10-06,active
UL000957,ACC019,CUST019,user957@example.com,Viewer,2024-03-15,2024-10-04,active
UL000958,ACC019,CUST019,user958@example.com,Viewer,2023-12-08,2024-09-25,active
UL000959,ACC019,CUST019,user959@example.com,Viewer,2024-05-02,2024-08-09,active
UL000960,ACC019,CUST019,user960@example.com,Power User,2024-05-12,2024-09-23,active
UL000961,ACC019,CUST019,user961@example.com,Admin,2024-08-16,2024-09-17,active
UL000962,ACC019,CUST019,user962@example.com,Viewer,2024-08-16,2024-10-02,active
UL000963,ACC019,CUST019,user963@example.com,Viewer,2023-09-19,2024-09-26,active
UL000964,ACC019,CUST019,user964@example.com,Power User,2024-08-09,2024-10-02,active
UL000965,ACC019,CUST019,user965@example.com,Viewer,2024-09-16,2024-09-25,active
UL000966,ACC019,CUST019,user966@example.com,Viewer,2023-12-02,2024-09-27,active
UL000967,ACC019,CUST019,user967@example.com,Viewer,2023-12-06,2024-09-19,active
UL000968,ACC019,CUST019,user968@example.com,Power User,2024-04-10,2024-10-02,active
UL000969,ACC019,CUST019,user969@example.com,Viewer,2023-12-31,2024-10-07,active
UL000970,ACC019,CUST019,user970@example.com,Power User,2023-09-25,2024-10-10,active
UL000971,ACC019,CUST019,user971@example.com,Viewer,2024-05-02,,inactive
UL000972,ACC019,CUST019,user972@example.com,Viewer,2024-02-06,,inactive
UL000973,ACC019,CUST019,user973@example.com,Power User,2023-09-18,,inactive
UL000974,ACC019,CUST019,user974@example.com,Viewer,2023-10-15,2024-06-08,active
UL000975,ACC019,CUST019,user975@example.com,Viewer,2023-10-17,2024-10-06,active
UL000976,ACC019,CUST019,user976@example.com,Viewer,2024-03-15,2024-09-18,active
UL000977,ACC019,CUST019,user977@example.com,Admin,2023-12-22,2024-10-12,active
UL000978,ACC019,CUST019,user978@example.com,Viewer,2024-09-13,2024-09-13,active
UL000979,ACC019,CUST019,user979@example.com,Viewer,2024-09-14,2024-10-11,active
UL000980,ACC019,CUST019,user980@example.com,Viewer,2023-10-29,2024-10-15,active
UL000981,ACC019,CUST019,user981@example.com,Viewer,2024-01-21,2024-09-29,active
UL000982,ACC019,CUST019,user982@example.com,Power User,2024-02-08,2024-09-28,active
UL000983,ACC019,CUST019,user983@example.com,Viewer,2024-08-25,2024-09-09,active
UL000984,ACC019,CUST019,user984@example.com,Viewer,2024-01-20,2024-09-19,active
UL000985,ACC019,CUST019,user985@example.com,Viewer,2023-09-29,2024-10-15,active
UL000986,ACC019,CUST019,user986@example.com,Viewer,2024-08-01,2024-10-11,active
UL000987,ACC019,CUST019,user987@example.com,Power User,2024-03-27,2024-10-01,active
